network,algorithm,budget,attack_type,attack_intensity,run_id,net_nodes,net_edges,net_density,net_max_core,net_clustering,edges_added,followers_gained,nodes_removed_orig,nodes_removed_reinf,orig_core_resilience,orig_core_damage,reinf_core_resilience,reinf_core_damage,core_improvement,resilience_improvement,efficiency
facebook_ego,FastCM+,20,betweenness,0.05,1,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,201,201,0.9565217391304348,5,0.9568965517241379,5,0,0.00037481259370308884,0.0
facebook_ego,FastCM+,20,betweenness,0.05,2,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,201,201,0.9565217391304348,5,0.9568965517241379,5,0,0.00037481259370308884,0.0
facebook_ego,FastCM+,20,betweenness,0.1,0,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,403,403,0.9391304347826087,7,0.9482758620689655,6,1,0.009145427286356811,0.5
facebook_ego,FastCM+,20,betweenness,0.1,1,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,403,403,0.9391304347826087,7,0.9396551724137931,7,0,0.0005247376311844354,0.0
facebook_ego,FastCM+,20,betweenness,0.1,2,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,403,403,0.9391304347826087,7,0.9310344827586207,8,-1,-0.008095952023988051,-0.5
facebook_ego,FastCM+,20,betweenness,0.15,0,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,605,605,0.9217391304347826,9,0.8793103448275862,14,-5,-0.04242878560719643,-2.5
facebook_ego,FastCM+,20,betweenness,0.15,1,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,605,605,0.9217391304347826,9,0.896551724137931,12,-3,-0.025187406296851567,-1.5
facebook_ego,FastCM+,20,betweenness,0.15,2,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,605,605,0.8782608695652174,14,0.9051724137931034,11,3,0.026911544227885997,1.5
facebook_ego,FastCM+,20,betweenness,0.2,0,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,807,807,0.8521739130434782,17,0.853448275862069,17,0,0.001274362818590724,0.0
facebook_ego,FastCM+,20,betweenness,0.2,1,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,807,807,0.8782608695652174,14,0.8706896551724138,15,-1,-0.007571214392803616,-0.5
facebook_ego,FastCM+,20,betweenness,0.2,2,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,807,807,0.8956521739130435,12,0.8275862068965517,20,-8,-0.06806596701649181,-4.0
facebook_ego,FastCM+,20,random,0.05,0,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,201,201,0.9652173913043478,4,0.9568965517241379,5,-1,-0.008320839580209904,-0.5
facebook_ego,FastCM+,20,random,0.05,1,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,201,201,0.9652173913043478,4,0.9568965517241379,5,-1,-0.008320839580209904,-0.5
facebook_ego,FastCM+,20,random,0.05,2,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,201,201,0.9652173913043478,4,0.9568965517241379,5,-1,-0.008320839580209904,-0.5
facebook_ego,FastCM+,20,random,0.1,0,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,403,403,0.9304347826086956,8,0.9310344827586207,8,0,0.0005997001499250532,0.0
facebook_ego,FastCM+,20,random,0.1,1,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,403,403,0.9304347826086956,8,0.9310344827586207,8,0,0.0005997001499250532,0.0
facebook_ego,FastCM+,20,random,0.1,2,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,403,403,0.9304347826086956,8,0.9310344827586207,8,0,0.0005997001499250532,0.0
facebook_ego,FastCM+,20,random,0.15,0,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,605,605,0.9043478260869565,11,0.896551724137931,12,-1,-0.007796101949025469,-0.5
facebook_ego,FastCM+,20,random,0.15,1,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,605,605,0.9043478260869565,11,0.896551724137931,12,-1,-0.007796101949025469,-0.5
facebook_ego,FastCM+,20,random,0.15,2,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,605,605,0.9043478260869565,11,0.896551724137931,12,-1,-0.007796101949025469,-0.5
facebook_ego,FastCM+,20,random,0.2,0,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,807,807,0.8782608695652174,14,0.8706896551724138,15,-1,-0.007571214392803616,-0.5
facebook_ego,FastCM+,20,random,0.2,1,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,807,807,0.8782608695652174,14,0.8706896551724138,15,-1,-0.007571214392803616,-0.5
facebook_ego,FastCM+,20,random,0.2,2,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,807,807,0.8782608695652174,14,0.8706896551724138,15,-1,-0.007571214392803616,-0.5
facebook_ego,MRKC,30,degree,0.05,0,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,201,201,0.4608695652173913,62,0.4608695652173913,62,0,0.0,0.0
facebook_ego,MRKC,30,degree,0.05,1,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,201,201,0.4608695652173913,62,0.4608695652173913,62,0,0.0,0.0
facebook_ego,MRKC,30,degree,0.05,2,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,201,201,0.4608695652173913,62,0.4608695652173913,62,0,0.0,0.0
facebook_ego,MRKC,30,degree,0.1,0,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,403,403,0.33043478260869563,77,0.33043478260869563,77,0,0.0,0.0
facebook_ego,MRKC,30,degree,0.1,1,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,403,403,0.33043478260869563,77,0.33043478260869563,77,0,0.0,0.0
facebook_ego,MRKC,30,degree,0.1,2,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,403,403,0.33043478260869563,77,0.33043478260869563,77,0,0.0,0.0
facebook_ego,MRKC,30,degree,0.15,0,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,605,605,0.25217391304347825,86,0.25217391304347825,86,0,0.0,0.0
facebook_ego,MRKC,30,degree,0.15,1,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,605,605,0.25217391304347825,86,0.25217391304347825,86,0,0.0,0.0
facebook_ego,MRKC,30,degree,0.15,2,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,605,605,0.25217391304347825,86,0.25217391304347825,86,0,0.0,0.0
facebook_ego,MRKC,30,degree,0.2,0,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,807,807,0.25217391304347825,86,0.25217391304347825,86,0,0.0,0.0
facebook_ego,MRKC,30,degree,0.2,1,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,807,807,0.25217391304347825,86,0.25217391304347825,86,0,0.0,0.0
facebook_ego,MRKC,30,degree,0.2,2,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,807,807,0.25217391304347825,86,0.25217391304347825,86,0,0.0,0.0
facebook_ego,MRKC,30,kcore,0.05,0,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,201,201,0.6086956521739131,45,0.6086956521739131,45,0,0.0,0.0
facebook_ego,MRKC,30,kcore,0.05,1,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,201,201,0.6086956521739131,45,0.6086956521739131,45,0,0.0,0.0
facebook_ego,MRKC,30,kcore,0.05,2,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,201,201,0.6086956521739131,45,0.6086956521739131,45,0,0.0,0.0
facebook_ego,MRKC,30,kcore,0.1,0,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,403,403,0.3739130434782609,72,0.3739130434782609,72,0,0.0,0.0
facebook_ego,MRKC,30,kcore,0.1,1,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,403,403,0.3739130434782609,72,0.3739130434782609,72,0,0.0,0.0
facebook_ego,MRKC,30,kcore,0.1,2,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,403,403,0.3739130434782609,72,0.3739130434782609,72,0,0.0,0.0
facebook_ego,MRKC,30,kcore,0.15,0,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,605,605,0.3739130434782609,72,0.3739130434782609,72,0,0.0,0.0
facebook_ego,MRKC,30,kcore,0.15,1,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,605,605,0.3739130434782609,72,0.3739130434782609,72,0,0.0,0.0
facebook_ego,MRKC,30,kcore,0.15,2,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,605,605,0.3739130434782609,72,0.3739130434782609,72,0,0.0,0.0
facebook_ego,MRKC,30,kcore,0.2,0,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,807,807,0.2782608695652174,83,0.2782608695652174,83,0,0.0,0.0
facebook_ego,MRKC,30,kcore,0.2,1,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,807,807,0.2782608695652174,83,0.2782608695652174,83,0,0.0,0.0
facebook_ego,MRKC,30,kcore,0.2,2,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,807,807,0.2782608695652174,83,0.2782608695652174,83,0,0.0,0.0
facebook_ego,MRKC,30,betweenness,0.05,0,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,201,201,0.9565217391304348,5,0.9565217391304348,5,0,0.0,0.0
facebook_ego,MRKC,30,betweenness,0.05,1,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,201,201,0.9565217391304348,5,0.9565217391304348,5,0,0.0,0.0
facebook_ego,MRKC,30,betweenness,0.05,2,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,201,201,0.9565217391304348,5,0.9565217391304348,5,0,0.0,0.0
facebook_ego,MRKC,30,betweenness,0.1,0,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,403,403,0.9391304347826087,7,0.9565217391304348,5,2,0.017391304347826098,0.06666666666666667
facebook_ego,MRKC,30,betweenness,0.1,1,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,403,403,0.9478260869565217,6,0.9478260869565217,6,0,0.0,0.0
facebook_ego,MRKC,30,betweenness,0.1,2,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,403,403,0.9304347826086956,8,0.9391304347826087,7,1,0.008695652173913104,0.03333333333333333
facebook_ego,MRKC,30,betweenness,0.15,0,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,605,605,0.8869565217391304,13,0.9478260869565217,6,7,0.060869565217391286,0.23333333333333334
facebook_ego,MRKC,30,betweenness,0.15,1,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,605,605,0.9043478260869565,11,0.9478260869565217,6,5,0.04347826086956519,0.16666666666666666
facebook_ego,MRKC,30,betweenness,0.15,2,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,605,605,0.8956521739130435,12,0.9217391304347826,9,3,0.02608695652173909,0.1
facebook_ego,MRKC,30,betweenness,0.2,0,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,807,807,0.8782608695652174,14,0.9043478260869565,11,3,0.02608695652173909,0.1
facebook_ego,MRKC,30,betweenness,0.2,1,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,807,807,0.8782608695652174,14,0.9130434782608695,10,4,0.034782608695652084,0.13333333333333333
facebook_ego,MRKC,30,betweenness,0.2,2,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,807,807,0.8173913043478261,21,0.8869565217391304,13,8,0.06956521739130428,0.26666666666666666
facebook_ego,MRKC,30,random,0.05,0,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,201,201,0.9652173913043478,4,0.9652173913043478,4,0,0.0,0.0
facebook_ego,MRKC,30,random,0.05,1,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,201,201,0.9652173913043478,4,0.9652173913043478,4,0,0.0,0.0
facebook_ego,MRKC,30,random,0.05,2,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,201,201,0.9652173913043478,4,0.9652173913043478,4,0,0.0,0.0
facebook_ego,MRKC,30,random,0.1,0,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,403,403,0.9304347826086956,8,0.9304347826086956,8,0,0.0,0.0
facebook_ego,MRKC,30,random,0.1,1,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,403,403,0.9304347826086956,8,0.9304347826086956,8,0,0.0,0.0
facebook_ego,MRKC,30,random,0.1,2,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,403,403,0.9304347826086956,8,0.9304347826086956,8,0,0.0,0.0
facebook_ego,MRKC,30,random,0.15,0,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,605,605,0.9043478260869565,11,0.9043478260869565,11,0,0.0,0.0
facebook_ego,MRKC,30,random,0.15,1,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,605,605,0.9043478260869565,11,0.9043478260869565,11,0,0.0,0.0
facebook_ego,MRKC,30,random,0.15,2,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,605,605,0.9043478260869565,11,0.9043478260869565,11,0,0.0,0.0
facebook_ego,MRKC,30,random,0.2,0,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,807,807,0.8782608695652174,14,0.8782608695652174,14,0,0.0,0.0
facebook_ego,MRKC,30,random,0.2,1,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,807,807,0.8782608695652174,14,0.8782608695652174,14,0,0.0,0.0
facebook_ego,MRKC,30,random,0.2,2,4039,88234,0.010819963503439287,115,0.6055467186200862,30,0,807,807,0.8782608695652174,14,0.8782608695652174,14,0,0.0,0.0
facebook_ego,FastCM+,30,degree,0.05,0,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,201,201,0.4608695652173913,62,0.45689655172413796,63,-1,-0.003973013493253352,-0.5
facebook_ego,FastCM+,30,degree,0.05,1,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,201,201,0.4608695652173913,62,0.45689655172413796,63,-1,-0.003973013493253352,-0.5
facebook_ego,FastCM+,30,degree,0.05,2,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,201,201,0.4608695652173913,62,0.45689655172413796,63,-1,-0.003973013493253352,-0.5
facebook_ego,FastCM+,30,degree,0.1,0,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,403,403,0.33043478260869563,77,0.3275862068965517,78,-1,-0.0028485757121439192,-0.5
facebook_ego,FastCM+,30,degree,0.1,1,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,403,403,0.33043478260869563,77,0.3275862068965517,78,-1,-0.0028485757121439192,-0.5
facebook_ego,FastCM+,30,degree,0.1,2,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,403,403,0.33043478260869563,77,0.3275862068965517,78,-1,-0.0028485757121439192,-0.5
facebook_ego,FastCM+,30,degree,0.15,0,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,605,605,0.25217391304347825,86,0.25,87,-1,-0.0021739130434782483,-0.5
facebook_ego,FastCM+,30,degree,0.15,1,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,605,605,0.25217391304347825,86,0.25,87,-1,-0.0021739130434782483,-0.5
facebook_ego,FastCM+,30,degree,0.15,2,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,605,605,0.25217391304347825,86,0.25,87,-1,-0.0021739130434782483,-0.5
facebook_ego,FastCM+,30,degree,0.2,0,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,807,807,0.25217391304347825,86,0.25,87,-1,-0.0021739130434782483,-0.5
facebook_ego,FastCM+,30,degree,0.2,1,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,807,807,0.25217391304347825,86,0.25,87,-1,-0.0021739130434782483,-0.5
facebook_ego,FastCM+,30,degree,0.2,2,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,807,807,0.25217391304347825,86,0.25,87,-1,-0.0021739130434782483,-0.5
facebook_ego,FastCM+,30,kcore,0.05,0,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,201,201,0.6086956521739131,45,0.603448275862069,46,-1,-0.005247376311844132,-0.5
facebook_ego,FastCM+,30,kcore,0.05,1,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,201,201,0.6086956521739131,45,0.603448275862069,46,-1,-0.005247376311844132,-0.5
facebook_ego,FastCM+,30,kcore,0.05,2,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,201,201,0.6086956521739131,45,0.603448275862069,46,-1,-0.005247376311844132,-0.5
facebook_ego,FastCM+,30,kcore,0.1,0,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,403,403,0.3739130434782609,72,0.3706896551724138,73,-1,-0.0032233883058470636,-0.5
facebook_ego,FastCM+,30,kcore,0.1,1,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,403,403,0.3739130434782609,72,0.3706896551724138,73,-1,-0.0032233883058470636,-0.5
facebook_ego,FastCM+,30,kcore,0.1,2,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,403,403,0.3739130434782609,72,0.3706896551724138,73,-1,-0.0032233883058470636,-0.5
facebook_ego,FastCM+,30,kcore,0.15,0,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,605,605,0.3739130434782609,72,0.3706896551724138,73,-1,-0.0032233883058470636,-0.5
facebook_ego,FastCM+,30,kcore,0.15,1,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,605,605,0.3739130434782609,72,0.3706896551724138,73,-1,-0.0032233883058470636,-0.5
facebook_ego,FastCM+,30,kcore,0.15,2,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,605,605,0.3739130434782609,72,0.3706896551724138,73,-1,-0.0032233883058470636,-0.5
facebook_ego,FastCM+,30,kcore,0.2,0,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,807,807,0.2782608695652174,83,0.27586206896551724,84,-1,-0.002398800599700157,-0.5
facebook_ego,FastCM+,30,kcore,0.2,1,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,807,807,0.2782608695652174,83,0.27586206896551724,84,-1,-0.002398800599700157,-0.5
facebook_ego,FastCM+,30,kcore,0.2,2,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,807,807,0.2782608695652174,83,0.27586206896551724,84,-1,-0.002398800599700157,-0.5
facebook_ego,FastCM+,30,betweenness,0.05,0,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,201,201,0.9565217391304348,5,0.9568965517241379,5,0,0.00037481259370308884,0.0
facebook_ego,FastCM+,30,betweenness,0.05,1,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,201,201,0.9565217391304348,5,0.9568965517241379,5,0,0.00037481259370308884,0.0
facebook_ego,FastCM+,30,betweenness,0.05,2,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,201,201,0.9565217391304348,5,0.9568965517241379,5,0,0.00037481259370308884,0.0
facebook_ego,FastCM+,30,betweenness,0.1,0,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,403,403,0.9391304347826087,7,0.9482758620689655,6,1,0.009145427286356811,0.5
facebook_ego,FastCM+,30,betweenness,0.1,1,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,403,403,0.9391304347826087,7,0.9396551724137931,7,0,0.0005247376311844354,0.0
facebook_ego,FastCM+,30,betweenness,0.1,2,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,403,403,0.9391304347826087,7,0.9310344827586207,8,-1,-0.008095952023988051,-0.5
facebook_ego,FastCM+,30,betweenness,0.15,0,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,605,605,0.9217391304347826,9,0.8793103448275862,14,-5,-0.04242878560719643,-2.5
facebook_ego,FastCM+,30,betweenness,0.15,1,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,605,605,0.9217391304347826,9,0.896551724137931,12,-3,-0.025187406296851567,-1.5
facebook_ego,FastCM+,30,betweenness,0.15,2,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,605,605,0.8782608695652174,14,0.9051724137931034,11,3,0.026911544227885997,1.5
facebook_ego,FastCM+,30,betweenness,0.2,0,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,807,807,0.8521739130434782,17,0.853448275862069,17,0,0.001274362818590724,0.0
facebook_ego,FastCM+,30,betweenness,0.2,1,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,807,807,0.8782608695652174,14,0.8706896551724138,15,-1,-0.007571214392803616,-0.5
facebook_ego,FastCM+,30,betweenness,0.2,2,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,807,807,0.8956521739130435,12,0.8275862068965517,20,-8,-0.06806596701649181,-4.0
facebook_ego,FastCM+,30,random,0.05,0,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,201,201,0.9652173913043478,4,0.9568965517241379,5,-1,-0.008320839580209904,-0.5
facebook_ego,FastCM+,30,random,0.05,1,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,201,201,0.9652173913043478,4,0.9568965517241379,5,-1,-0.008320839580209904,-0.5
facebook_ego,FastCM+,30,random,0.05,2,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,201,201,0.9652173913043478,4,0.9568965517241379,5,-1,-0.008320839580209904,-0.5
facebook_ego,FastCM+,30,random,0.1,0,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,403,403,0.9304347826086956,8,0.9310344827586207,8,0,0.0005997001499250532,0.0
facebook_ego,FastCM+,30,random,0.1,1,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,403,403,0.9304347826086956,8,0.9310344827586207,8,0,0.0005997001499250532,0.0
facebook_ego,FastCM+,30,random,0.1,2,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,403,403,0.9304347826086956,8,0.9310344827586207,8,0,0.0005997001499250532,0.0
facebook_ego,FastCM+,30,random,0.15,0,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,605,605,0.9043478260869565,11,0.896551724137931,12,-1,-0.007796101949025469,-0.5
facebook_ego,FastCM+,30,random,0.15,1,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,605,605,0.9043478260869565,11,0.896551724137931,12,-1,-0.007796101949025469,-0.5
facebook_ego,FastCM+,30,random,0.15,2,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,605,605,0.9043478260869565,11,0.896551724137931,12,-1,-0.007796101949025469,-0.5
facebook_ego,FastCM+,30,random,0.2,0,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,807,807,0.8782608695652174,14,0.8706896551724138,15,-1,-0.007571214392803616,-0.5
facebook_ego,FastCM+,30,random,0.2,1,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,807,807,0.8782608695652174,14,0.8706896551724138,15,-1,-0.007571214392803616,-0.5
facebook_ego,FastCM+,30,random,0.2,2,4039,88234,0.010819963503439287,115,0.6055467186200862,2,158,807,807,0.8782608695652174,14,0.8706896551724138,15,-1,-0.007571214392803616,-0.5
synthetic_random_500,MRKC,5,degree,0.05,0,500,12575,0.10080160320641282,39,0.10156654908226086,5,0,25,25,0.9230769230769231,3,0.9230769230769231,3,0,0.0,0.0
synthetic_random_500,MRKC,5,degree,0.05,1,500,12575,0.10080160320641282,39,0.10156654908226086,5,0,25,25,0.9230769230769231,3,0.9230769230769231,3,0,0.0,0.0
synthetic_random_500,MRKC,5,degree,0.05,2,500,12575,0.10080160320641282,39,0.10156654908226086,5,0,25,25,0.9230769230769231,3,0.9230769230769231,3,0,0.0,0.0
synthetic_random_500,MRKC,5,degree,0.1,0,500,12575,0.10080160320641282,39,0.10156654908226086,5,0,50,50,0.8461538461538461,6,0.8461538461538461,6,0,0.0,0.0
synthetic_random_500,MRKC,5,degree,0.1,1,500,12575,0.10080160320641282,39,0.10156654908226086,5,0,50,50,0.8461538461538461,6,0.8461538461538461,6,0,0.0,0.0
synthetic_random_500,MRKC,5,degree,0.1,2,500,12575,0.10080160320641282,39,0.10156654908226086,5,0,50,50,0.8461538461538461,6,0.8461538461538461,6,0,0.0,0.0
synthetic_random_500,MRKC,5,degree,0.15,0,500,12575,0.10080160320641282,39,0.10156654908226086,5,0,75,75,0.7948717948717948,8,0.7948717948717948,8,0,0.0,0.0
synthetic_random_500,MRKC,5,degree,0.15,1,500,12575,0.10080160320641282,39,0.10156654908226086,5,0,75,75,0.7948717948717948,8,0.7948717948717948,8,0,0.0,0.0
synthetic_random_500,MRKC,5,degree,0.15,2,500,12575,0.10080160320641282,39,0.10156654908226086,5,0,75,75,0.7948717948717948,8,0.7948717948717948,8,0,0.0,0.0
synthetic_random_500,MRKC,5,degree,0.2,0,500,12575,0.10080160320641282,39,0.10156654908226086,5,0,100,100,0.717948717948718,11,0.717948717948718,11,0,0.0,0.0
synthetic_random_500,MRKC,5,degree,0.2,1,500,12575,0.10080160320641282,39,0.10156654908226086,5,0,100,100,0.717948717948718,11,0.717948717948718,11,0,0.0,0.0
synthetic_random_500,MRKC,5,degree,0.2,2,500,12575,0.10080160320641282,39,0.10156654908226086,5,0,100,100,0.717948717948718,11,0.717948717948718,11,0,0.0,0.0
synthetic_random_500,MRKC,5,kcore,0.05,0,500,12575,0.10080160320641282,39,0.10156654908226086,5,0,25,25,0.9230769230769231,3,0.9230769230769231,3,0,0.0,0.0
synthetic_random_500,MRKC,5,kcore,0.05,1,500,12575,0.10080160320641282,39,0.10156654908226086,5,0,25,25,0.9230769230769231,3,0.9230769230769231,3,0,0.0,0.0
synthetic_random_500,MRKC,5,kcore,0.05,2,500,12575,0.10080160320641282,39,0.10156654908226086,5,0,25,25,0.9230769230769231,3,0.9230769230769231,3,0,0.0,0.0
synthetic_random_500,MRKC,5,kcore,0.1,0,500,12575,0.10080160320641282,39,0.10156654908226086,5,0,50,50,0.8461538461538461,6,0.8461538461538461,6,0,0.0,0.0
synthetic_random_500,MRKC,5,kcore,0.1,1,500,12575,0.10080160320641282,39,0.10156654908226086,5,0,50,50,0.8461538461538461,6,0.8461538461538461,6,0,0.0,0.0
synthetic_random_500,MRKC,5,kcore,0.1,2,500,12575,0.10080160320641282,39,0.10156654908226086,5,0,50,50,0.8461538461538461,6,0.8461538461538461,6,0,0.0,0.0
synthetic_random_500,MRKC,5,kcore,0.15,0,500,12575,0.10080160320641282,39,0.10156654908226086,5,0,75,75,0.7948717948717948,8,0.7948717948717948,8,0,0.0,0.0
synthetic_random_500,MRKC,5,kcore,0.15,1,500,12575,0.10080160320641282,39,0.10156654908226086,5,0,75,75,0.7948717948717948,8,0.7948717948717948,8,0,0.0,0.0
synthetic_random_500,MRKC,5,kcore,0.15,2,500,12575,0.10080160320641282,39,0.10156654908226086,5,0,75,75,0.7948717948717948,8,0.7948717948717948,8,0,0.0,0.0
synthetic_random_500,MRKC,5,kcore,0.2,0,500,12575,0.10080160320641282,39,0.10156654908226086,5,0,100,100,0.717948717948718,11,0.717948717948718,11,0,0.0,0.0
synthetic_random_500,MRKC,5,kcore,0.2,1,500,12575,0.10080160320641282,39,0.10156654908226086,5,0,100,100,0.717948717948718,11,0.717948717948718,11,0,0.0,0.0
synthetic_random_500,MRKC,5,kcore,0.2,2,500,12575,0.10080160320641282,39,0.10156654908226086,5,0,100,100,0.717948717948718,11,0.717948717948718,11,0,0.0,0.0
synthetic_random_500,MRKC,5,betweenness,0.05,0,500,12575,0.10080160320641282,39,0.10156654908226086,5,0,25,25,0.9230769230769231,3,0.9230769230769231,3,0,0.0,0.0
synthetic_random_500,MRKC,5,betweenness,0.05,1,500,12575,0.10080160320641282,39,0.10156654908226086,5,0,25,25,0.9230769230769231,3,0.9230769230769231,3,0,0.0,0.0
synthetic_random_500,MRKC,5,betweenness,0.05,2,500,12575,0.10080160320641282,39,0.10156654908226086,5,0,25,25,0.9230769230769231,3,0.9230769230769231,3,0,0.0,0.0
synthetic_random_500,MRKC,5,betweenness,0.1,0,500,12575,0.10080160320641282,39,0.10156654908226086,5,0,50,50,0.8461538461538461,6,0.8461538461538461,6,0,0.0,0.0
